Core:Defs_ThoughtDef_PrisonCell,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=PrisonCell
|ThoughtDef.defName=PrisonCell
|ThoughtDef.workerClass=ThoughtWorker_PrisonCellImpressiveness
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=10
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=awful prison cell
|ThoughtDef.stages.0.label.zh-cn=可怕的牢房
|ThoughtDef.stages.0.label.zh-tw=糟糕的牢房
|ThoughtDef.stages.0.description=My prison cell is an awful place.
|ThoughtDef.stages.0.description.zh-cn=我的牢房真是可怕。
|ThoughtDef.stages.0.description.zh-tw=我的牢房是個糟糕的地方。
|ThoughtDef.stages.0.baseMoodEffect=-4
|ThoughtDef.stages.1=Exist
|ThoughtDef.stages.2=Exist
|ThoughtDef.stages.3=Exist
|ThoughtDef.stages.3.label=decent prison cell
|ThoughtDef.stages.3.label.zh-cn=体面的牢房
|ThoughtDef.stages.3.label.zh-tw=美好的牢房
|ThoughtDef.stages.3.description=My prison cell is pretty decent.
|ThoughtDef.stages.3.description.zh-cn=我的牢房很体面。
|ThoughtDef.stages.3.description.zh-tw=我的牢房挺美好的。
|ThoughtDef.stages.3.baseMoodEffect=2
|ThoughtDef.stages.4=Exist
|ThoughtDef.stages.4.label=slightly impressive prison cell
|ThoughtDef.stages.4.label.zh-cn=令人小有印象的牢房
|ThoughtDef.stages.4.label.zh-tw=新奇的牢房
|ThoughtDef.stages.4.description=My prison cell seems to be a nice place.
|ThoughtDef.stages.4.description.zh-cn=我的牢房看起来是个好地方。
|ThoughtDef.stages.4.description.zh-tw=我的牢房似乎不錯。
|ThoughtDef.stages.4.baseMoodEffect=3
|ThoughtDef.stages.5=Exist
|ThoughtDef.stages.5.label=impressive prison celll
|ThoughtDef.stages.5.label.zh-cn=令人印象深刻的牢房
|ThoughtDef.stages.5.label.zh-tw=令人驚奇的牢房
|ThoughtDef.stages.5.description=My prison cell is impressive. I can't believe they are keeping me in a room like this.
|ThoughtDef.stages.5.description.zh-cn=我的牢房令人印象深刻，我不敢相信他们把我关在这种地方！
|ThoughtDef.stages.5.description.zh-tw=我的牢房令人驚奇，不敢相信他們把我關在這樣的房間裡。
|ThoughtDef.stages.5.baseMoodEffect=4
|ThoughtDef.stages.6=Exist
|ThoughtDef.stages.6.label=very impressive prison cell
|ThoughtDef.stages.6.label.zh-cn=令人印象非常深刻的牢房
|ThoughtDef.stages.6.label.zh-tw=令人印象深刻的牢房
|ThoughtDef.stages.6.description=My prison cell is very impressive. I can't believe they are keeping me in a room like this. I love it!
|ThoughtDef.stages.6.description.zh-cn=我的牢房令人印象非常深刻，我不敢相信他们把我关在这种地方，我喜欢这里！
|ThoughtDef.stages.6.description.zh-tw=我的牢房令人印象深刻，不敢相信他們把我關在這樣的房間裡。我愛這裡！
|ThoughtDef.stages.6.baseMoodEffect=5
|ThoughtDef.stages.7=Exist
|ThoughtDef.stages.7.label=extremely impressive prison cell
|ThoughtDef.stages.7.label.zh-cn=令人印象极度深刻的牢房
|ThoughtDef.stages.7.label.zh-tw=令人無法忘懷的牢房
|ThoughtDef.stages.7.description=My prison cell is extremely impressive. I can't believe they are keeping me in a room like this. I love it!
|ThoughtDef.stages.7.description.zh-cn=我的牢房令人印象极度深刻，我不敢相信他们把我关在这种地方，我喜欢这里！
|ThoughtDef.stages.7.description.zh-tw=我的牢房令人無法忘懷，不敢相信他們把我關在這樣的房間裡。我愛這裡！
|ThoughtDef.stages.7.baseMoodEffect=6
|ThoughtDef.stages.8=Exist
|ThoughtDef.stages.8.label=unbelievably impressive prison cell
|ThoughtDef.stages.8.label.zh-cn=令人难以置信的牢房
|ThoughtDef.stages.8.label.zh-tw=令人難以置信的牢房
|ThoughtDef.stages.8.description=My prison cell is unbelievably impressive. This is the best place ever!
|ThoughtDef.stages.8.description.zh-cn=我的牢房真是令人难以置信，没有地方比这里更好了！
|ThoughtDef.stages.8.description.zh-tw=我的牢房令人難以置信，這是我見過最棒的地方。
|ThoughtDef.stages.8.baseMoodEffect=7
|ThoughtDef.stages.9=Exist
|ThoughtDef.stages.9.label=wondrously impressive prison cell
|ThoughtDef.stages.9.label.zh-cn=奇迹非凡的牢房
|ThoughtDef.stages.9.label.zh-tw=世界奇觀
|ThoughtDef.stages.9.description=My prison cell is the best place one can ever imagine. I can stay here forever.
|ThoughtDef.stages.9.description.zh-cn=我的牢房是一个人能想象出来的最好的地方，我不想出去了！
|ThoughtDef.stages.9.description.zh-tw=我無法想像還能有更好的地方，要我永遠待在這裡都願意。
|ThoughtDef.stages.9.baseMoodEffect=8
}}"
Core:Defs_ThoughtDef_PrisonerAbandonedToDie,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=PrisonerAbandonedToDie
|ThoughtDef.defName=PrisonerAbandonedToDie
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=prisoner abandoned to die
|ThoughtDef.stages.0.label.zh-cn=囚犯被抛弃等死
|ThoughtDef.stages.0.label.zh-tw=拋棄俘虜於死地
|ThoughtDef.stages.0.description=We left a prisoner behind in such a way that there's almost no way they'll survive.
|ThoughtDef.stages.0.description.zh-cn=我们刚刚就这样把囚犯抛下了，他们几乎不可能活下来。
|ThoughtDef.stages.0.description.zh-tw=我們在幾乎沒有生還可能的情況下拋棄了俘虜，他們幾乎不可能活下來。
|ThoughtDef.stages.0.baseMoodEffect=-4
|ThoughtDef.stackLimit=5
|ThoughtDef.stackedEffectMultiplier=0.25
|ThoughtDef.durationDays=6
|ThoughtDef.nullifyingTraits=""Psychopath""
|ThoughtDef.showBubble=true
}}"
Core:Defs_ThoughtDef_ProsthophileHappy,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=ProsthophileHappy
|ThoughtDef.defName=ProsthophileHappy
|ThoughtDef.workerClass=ThoughtWorker_HasBionicBodyPart
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=prosthophile has bionic bodypart
|ThoughtDef.stages.0.label.zh-cn=拥有仿生部件（仿生学神教）
|ThoughtDef.stages.0.label.zh-tw=擁有仿生義肢或器官
|ThoughtDef.stages.0.description=I'm a product of modern technology! I can do everything better!
|ThoughtDef.stages.0.description.zh-cn=我是现代科技的产物了！我比之前活的更好了！
|ThoughtDef.stages.0.description.zh-tw=我是現代科技的創造物，再也找不到比這更棒的事了！
|ThoughtDef.stages.0.baseMoodEffect=14
|ThoughtDef.validWhileDespawned=true
|ThoughtDef.requiredTraits=""Prosthophile""
}}"
Core:Defs_ThoughtDef_ProsthophileNoProsthetic,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=ProsthophileNoProsthetic
|ThoughtDef.defName=ProsthophileNoProsthetic
|ThoughtDef.workerClass=ThoughtWorker_HasBionicBodyPart
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=prosthophile lacks bionic bodypart
|ThoughtDef.stages.0.label.zh-cn=缺少仿生部件（仿生学神教）
|ThoughtDef.stages.0.label.zh-tw=缺少仿生義肢
|ThoughtDef.stages.0.description=Flesh is so limiting. I wish I had some kind of artificial body part.
|ThoughtDef.stages.0.description.zh-cn=肉体是如此地脆弱，我想要一个人造的肢体！
|ThoughtDef.stages.0.description.zh-tw=人類的肉體處處受到限制，我多希望能有一支仿生義肢。
|ThoughtDef.stages.0.baseMoodEffect=-4
|ThoughtDef.invert=true
|ThoughtDef.validWhileDespawned=true
|ThoughtDef.requiredTraits=""Prosthophile""
}}"
Core:Defs_ThoughtDef_ProsthophobeUnhappy,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=ProsthophobeUnhappy
|ThoughtDef.defName=ProsthophobeUnhappy
|ThoughtDef.workerClass=ThoughtWorker_HasBionicBodyPart
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=prosthophobe has bionic bodypart
|ThoughtDef.stages.0.label.zh-cn=拥有仿生部件（仿生学恐惧）
|ThoughtDef.stages.0.label.zh-tw=擁有仿生義肢或器官
|ThoughtDef.stages.0.description=They turned me into a technological abomination... If only they had given me a choice...
|ThoughtDef.stages.0.description.zh-cn=他们把我变成了一个科技怪物……也不问问我的意见……
|ThoughtDef.stages.0.description.zh-tw=他們將我變成一個可憎的科技產物...如我他們當初有給我選擇的話...
|ThoughtDef.stages.0.baseMoodEffect=-10
|ThoughtDef.validWhileDespawned=true
|ThoughtDef.requiredTraits=""Prosthophobe""
}}"
Core:Defs_ThoughtDef_PsychicDrone,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=PsychicDrone
|ThoughtDef.defName=PsychicDrone
|ThoughtDef.workerClass=ThoughtWorker_PsychicDrone
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=5
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=psychic soothe (medium)
|ThoughtDef.stages.0.label.zh-cn=心灵抚慰
|ThoughtDef.stages.0.label.zh-tw=撫慰電波
|ThoughtDef.stages.0.description=It's like a calming voice at the back of my mind, soothing me, settling my nerves.
|ThoughtDef.stages.0.description.zh-cn=一种使人平静的声音在我脑内回荡，抚慰着我，让我感到十分放松。
|ThoughtDef.stages.0.description.zh-tw=有個溫柔的聲音出現在我的腦海裡，安撫我的情緒，消除我的緊張。
|ThoughtDef.stages.0.baseMoodEffect=15
|ThoughtDef.stages.1=Exist
|ThoughtDef.stages.1.label=psychic drone (low)
|ThoughtDef.stages.1.label.zh-cn=心灵低语（低）
|ThoughtDef.stages.1.label.zh-tw=干擾電波(弱)
|ThoughtDef.stages.1.description=It's like a scratching at the back of my mind. A voice, whispering. I can only make out a few words, and I don't like them.
|ThoughtDef.stages.1.description.zh-cn=似乎有什么东西在侵扰我的思想，一个声音，在我耳边，我只能听清几个字，这很讨厌。
|ThoughtDef.stages.1.description.zh-tw=一個久久不散的聲音在我腦子裡迴盪。我只能聽懂其中幾個詞，這聲音真讓人討厭。
|ThoughtDef.stages.1.baseMoodEffect=-7
|ThoughtDef.stages.2=Exist
|ThoughtDef.stages.2.label=psychic drone (medium)
|ThoughtDef.stages.2.label.zh-cn=心灵低语（中）
|ThoughtDef.stages.2.label.zh-tw=干擾電波(中)
|ThoughtDef.stages.2.description=I feel like someone is always just out of sight, speaking to me. The voice changes but the message doesn't. I'm supposed to hurt people. Make it go away!
|ThoughtDef.stages.2.description.zh-cn=我感觉总是有看不见的人在跟我说话，声音一直在变但是内容不变，说我应该去伤害他人，让这声音停止吧！
|ThoughtDef.stages.2.description.zh-tw=我感覺有個看不見的東西在不停和我說話。說話的聲音會變但說的内容始终相同，慫恿我去殺掉别人，讓這聲音消失吧！
|ThoughtDef.stages.2.baseMoodEffect=-15
|ThoughtDef.stages.3=Exist
|ThoughtDef.stages.3.label=psychic drone (high)
|ThoughtDef.stages.3.label.zh-cn=心灵低语（高）
|ThoughtDef.stages.3.label.zh-tw=干擾電波(強)
|ThoughtDef.stages.3.description=The voice is unbearably loud. It's hard to concentrate. I find myself talking back to it, yelling at it. But it just keeps shouting!
|ThoughtDef.stages.3.description.zh-cn=说话的声音太响了，难以承受，精神也无法集中，我试图跟它说话，对着它吼叫，但是都毫无效果！
|ThoughtDef.stages.3.description.zh-tw=這聲音簡直響到到不能忍受，現在我集中精力都很困難。我發現我有時候甚至還會和這個聲音說話，甚至對它吼叫，但它就是不消失！
|ThoughtDef.stages.3.baseMoodEffect=-25
|ThoughtDef.stages.4=Exist
|ThoughtDef.stages.4.label=psychic drone (extreme)
|ThoughtDef.stages.4.label.zh-cn=心灵低语（极高）
|ThoughtDef.stages.4.label.zh-tw=干擾電波(極端)
|ThoughtDef.stages.4.description=My heart pounds and I'm sweating. All I can think of is hurting and suffering and all these enemies around me. They're my nightmare, my nightmare, my nightmare...
|ThoughtDef.stages.4.description.zh-cn=我的心脏在疯狂跳动，我浑身上下都是汗，我现在只想杀掉我周围的这些敌人，他们是我的噩梦……噩梦……噩梦……
|ThoughtDef.stages.4.description.zh-tw=我的心臟不停跳動而且我在不斷冒汗。我腦子裡唯一的事就是這些恐怖的敵人。它們簡直就是我的惡夢，我的惡夢，我的惡夢………………
|ThoughtDef.stages.4.baseMoodEffect=-50
|ThoughtDef.effectMultiplyingStat=PsychicSensitivity
}}"
Core:Defs_ThoughtDef_PsychiteWithdrawal,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=PsychiteWithdrawal
|ThoughtDef.defName=PsychiteWithdrawal
|ThoughtDef.workerClass=ThoughtWorker_Hediff
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=2
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.visible=false
|ThoughtDef.stages.1=Exist
|ThoughtDef.stages.1.label=psychite withdrawal
|ThoughtDef.stages.1.label.zh-cn=精神药物戒断
|ThoughtDef.stages.1.label.zh-tw=戒斷
|ThoughtDef.stages.1.description=God I'm tired. And nothing feels good any more.
|ThoughtDef.stages.1.description.zh-cn=神啊我好累，我什么都感觉不到了。
|ThoughtDef.stages.1.description.zh-tw=天哪我好累好累，對什麼都提不起勁了。
|ThoughtDef.stages.1.baseMoodEffect=-35
|ThoughtDef.validWhileDespawned=true
|ThoughtDef.hediff=PsychiteAddiction
}}"
Core:Defs_ThoughtDef_PyromaniacHappy,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=PyromaniacHappy
|ThoughtDef.defName=PyromaniacHappy
|ThoughtDef.workerClass=ThoughtWorker_IsCarryingIncendiaryWeapon
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=pyromaniac has incendiary weapon
|ThoughtDef.stages.0.label.zh-cn=纵火狂持有燃烧武器
|ThoughtDef.stages.0.label.zh-tw=縱火狂持有燃燒武器
|ThoughtDef.stages.0.description=It makes me think of flame and fire. I'm so happy.
|ThoughtDef.stages.0.description.zh-cn=这让我想起了激情与火焰。我很开心。
|ThoughtDef.stages.0.description.zh-tw=這讓我聯想到燃燒和火焰，我好開心。
|ThoughtDef.stages.0.baseMoodEffect=5
|ThoughtDef.validWhileDespawned=true
|ThoughtDef.requiredTraits=""Pyromaniac""
}}"
Core:Defs_ThoughtDef_RapportBuilt,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=RapportBuilt
|ThoughtDef.defName=RapportBuilt
|ThoughtDef.thoughtClass=Thought_MemorySocial
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=rapport built
|ThoughtDef.stages.0.label.zh-cn=建立良好关系
|ThoughtDef.stages.0.label.zh-tw=建立關係
|ThoughtDef.stages.0.baseOpinionOffset=2
|ThoughtDef.stackLimit=300
|ThoughtDef.stackedEffectMultiplier=1
|ThoughtDef.durationDays=10
|ThoughtDef.stackLimitPerPawn=50
}}"
Core:Defs_ThoughtDef_RebuffedMyRomanceAttempt,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=RebuffedMyRomanceAttempt
|ThoughtDef.defName=RebuffedMyRomanceAttempt
|ThoughtDef.thoughtClass=Thought_MemorySocial
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=rebuffed me
|ThoughtDef.stages.0.label.zh-cn=拒绝我的表白
|ThoughtDef.stages.0.label.zh-tw=拒絕我
|ThoughtDef.stages.0.baseOpinionOffset=-10
|ThoughtDef.stackLimit=300
|ThoughtDef.stackedEffectMultiplier=0.9
|ThoughtDef.durationDays=10.0
|ThoughtDef.thoughtToMake=RebuffedMyRomanceAttemptMood
|ThoughtDef.stackLimitPerPawn=5
}}"
Core:Defs_ThoughtDef_RebuffedMyRomanceAttemptMood,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=RebuffedMyRomanceAttemptMood
|ThoughtDef.defName=RebuffedMyRomanceAttemptMood
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=rebuffed by {0}
|ThoughtDef.stages.0.label.zh-cn=被{0}拒绝
|ThoughtDef.stages.0.label.zh-tw=被{0}拒絕
|ThoughtDef.stages.0.description=I attempted to create a romance, but I got the cold shoulder. Feels bad man.
|ThoughtDef.stages.0.description.zh-cn=我想谈次恋爱，却被冷淡对待，真是让我难过。
|ThoughtDef.stages.0.description.zh-tw=我嘗試告白了，卻被一口拒絕，這感覺不是很好。
|ThoughtDef.stages.0.baseMoodEffect=-5
|ThoughtDef.stackLimit=5
|ThoughtDef.stackedEffectMultiplier=0.8
|ThoughtDef.durationDays=3.0
}}"
Core:Defs_ThoughtDef_RecruitedMe,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=RecruitedMe
|ThoughtDef.defName=RecruitedMe
|ThoughtDef.thoughtClass=Thought_MemorySocial
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=recruited me
|ThoughtDef.stages.0.label.zh-cn=招募了我
|ThoughtDef.stages.0.label.zh-tw=招募我
|ThoughtDef.stages.0.baseOpinionOffset=20
|ThoughtDef.stackLimit=1
|ThoughtDef.durationDays=200.0
|ThoughtDef.stackLimitPerPawn=1
}}"
Core:Defs_ThoughtDef_RejectedMyProposal,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=RejectedMyProposal
|ThoughtDef.defName=RejectedMyProposal
|ThoughtDef.thoughtClass=Thought_MemorySocial
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=rejected my proposal
|ThoughtDef.stages.0.label.zh-cn=拒绝我的求婚
|ThoughtDef.stages.0.label.zh-tw=拒絕我的求婚
|ThoughtDef.stages.0.baseOpinionOffset=-30
|ThoughtDef.stackLimit=300
|ThoughtDef.stackedEffectMultiplier=0.95
|ThoughtDef.durationDays=40.0
|ThoughtDef.thoughtToMake=RejectedMyProposalMood
|ThoughtDef.stackLimitPerPawn=1
}}"
Core:Defs_ThoughtDef_RejectedMyProposalMood,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=RejectedMyProposalMood
|ThoughtDef.defName=RejectedMyProposalMood
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=my proposal was rejected by {0}
|ThoughtDef.stages.0.label.zh-cn=被{0}拒绝了求婚
|ThoughtDef.stages.0.label.zh-tw={0}拒絕了我的求婚
|ThoughtDef.stages.0.description=I thought we were meant to marry. But I was just shot down.
|ThoughtDef.stages.0.description.zh-cn=我以为我们是真心相爱的，我以为我们能厮守终身。然而这只是我一厢情愿。
|ThoughtDef.stages.0.description.zh-tw=我以為他是特別的，以為我們能廝守終身...但是我錯了...
|ThoughtDef.stages.0.baseMoodEffect=-18
|ThoughtDef.stackLimit=5
|ThoughtDef.stackedEffectMultiplier=0.95
|ThoughtDef.durationDays=25.0
}}"
Core:Defs_ThoughtDef_RescuedMe,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=RescuedMe
|ThoughtDef.defName=RescuedMe
|ThoughtDef.thoughtClass=Thought_MemorySocial
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=rescued me
|ThoughtDef.stages.0.label.zh-cn=救了我
|ThoughtDef.stages.0.label.zh-tw=救過我的命
|ThoughtDef.stages.0.baseOpinionOffset=15
|ThoughtDef.stackLimit=300
|ThoughtDef.stackedEffectMultiplier=0.6
|ThoughtDef.durationDays=20.0
|ThoughtDef.stackLimitPerPawn=3
}}"
Core:Defs_ThoughtDef_SharedBed,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=SharedBed
|ThoughtDef.defName=SharedBed
|ThoughtDef.thoughtClass=Thought_SharedBed
|ThoughtDef.workerClass=ThoughtWorker_SharedBed
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=sharing bed
|ThoughtDef.stages.0.label.zh-cn=共用床铺
|ThoughtDef.stages.0.label.zh-tw=共用床鋪
|ThoughtDef.stages.0.description=I have to share a bed with someone who I don't particularly want to.
|ThoughtDef.stages.0.description.zh-cn=我得和我不想一起睡的人共用一张床。我想有些隐私。
|ThoughtDef.stages.0.description.zh-tw=我得和一個我不願同床的人一起睡。
}}"
Core:Defs_ThoughtDef_Sick,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=Sick
|ThoughtDef.defName=Sick
|ThoughtDef.workerClass=ThoughtWorker_Sick
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=sick
|ThoughtDef.stages.0.label.zh-cn=得病
|ThoughtDef.stages.0.label.zh-tw=生病
|ThoughtDef.stages.0.description=I don't feel very well, I'm sick.
|ThoughtDef.stages.0.description.zh-cn=我生病了，感觉不太舒服。
|ThoughtDef.stages.0.description.zh-tw=我感覺不太舒服，我生病了...
|ThoughtDef.stages.0.baseMoodEffect=-5
|ThoughtDef.validWhileDespawned=true
}}"
Core:Defs_ThoughtDef_SleepDisturbed,"{{#set:
|dataType=Def
|defType=ThoughtDef
|defName=SleepDisturbed
|ThoughtDef.defName=SleepDisturbed
|ThoughtDef.stages=Exist
|ThoughtDef.stages.Count=1
|ThoughtDef.stages.0=Exist
|ThoughtDef.stages.0.label=disturbed sleep
|ThoughtDef.stages.0.label.zh-cn=睡眠被打扰
|ThoughtDef.stages.0.label.zh-tw=睡眠受到打擾
|ThoughtDef.stages.0.description=I was disturbed during sleep by people moving around nearby. A private room would solve this.
|ThoughtDef.stages.0.description.zh-cn=我睡觉的时候有人在附近走来走去，我希望有一间私密的房间。
|ThoughtDef.stages.0.description.zh-tw=我睡覺時有人在房裡走來走去，這影響到我了。
|ThoughtDef.stages.0.baseMoodEffect=-4
|ThoughtDef.stackLimit=4
|ThoughtDef.stackedEffectMultiplier=0.4
|ThoughtDef.durationDays=0.5
|ThoughtDef.icon=Things/Mote/ThoughtSymbol/SleepZ
|ThoughtDef.showBubble=true
}}"
